,Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,No.,Ht,Wt,Birth Date,Birth,Exp,College,Season,Team
10,11.0,Kevon Looney,27.0,C,74,36,16.1,1.9,3.1,0.597,0.0,0.0,0.0,1.9,3.1,0.599,0.597,0.8,1.1,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5,,5,6-9,222,"February 6, 1996",us US,8,UCLA,2024,GSW
11,12.0,Gary Payton II,31.0,SG,44,0,15.5,2.3,4.2,0.563,0.5,1.3,0.364,1.9,2.9,0.648,0.617,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,,0,6-2,190,"December 1, 1992",us US,7,Oregon State,2024,GSW
12,13.0,Cory Joseph,32.0,PG,26,0,11.4,0.9,2.5,0.359,0.5,1.6,0.31,0.4,0.8,0.455,0.461,0.2,0.3,0.571,0.2,0.9,1.2,1.6,0.2,0.1,0.5,1.0,2.4,,1,6-2,200,"August 20, 1991",ca CA,12,Texas,2024,GSW
13,14.0,Lester QuiÃ±ones,23.0,SG,37,0,10.6,1.5,3.8,0.397,0.9,2.4,0.364,0.6,1.4,0.453,0.511,0.5,0.8,0.69,0.6,1.4,1.9,1.0,0.2,0.1,0.5,1.2,4.4,,25,6-5,208,"November 16, 2000",us US,1,Memphis,2024,GSW
14,15.0,Gui Santos,21.0,PF,23,0,8.3,1.2,2.4,0.509,0.4,1.2,0.37,0.8,1.2,0.643,0.6,0.7,0.7,0.941,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,3.6,,15,6-8,209,"June 22, 2002",br BR,R,,2024,GSW
15,16.0,Pat Spencer,27.0,PG,6,0,4.3,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.3,0.3,0.7,0.8,0.0,0.0,0.2,0.2,0.7,,61,6-3,205,"July 4, 1996",us US,R,"Loyola (MD), Northwestern",2024,GSW
16,17.0,Jerome Robinson,26.0,SG,22,0,3.7,0.5,1.5,0.333,0.1,0.8,0.118,0.4,0.7,0.563,0.364,0.3,0.5,0.636,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.2,1.4,,18,6-4,190,"February 22, 1997",us US,3,Boston College,2024,GSW
17,18.0,Usman Garuba,21.0,PF,6,0,3.0,0.2,1.0,0.167,0.0,0.2,0.0,0.2,0.8,0.2,0.167,0.2,0.3,0.5,0.5,0.7,1.2,0.2,0.2,0.5,0.3,0.3,0.5,,12,6-8,220,"March 9, 2002",es ES,2,,2024,GSW
0,1.0,Fred VanVleet,29.0,PG,73,73,36.8,5.8,13.9,0.416,3.1,8.0,0.387,2.7,5.9,0.454,0.527,2.7,3.1,0.86,0.5,3.4,3.8,8.1,1.4,0.8,1.7,2.5,17.4,,5,6-0,197,"February 25, 1994",us US,7,Wichita State,2024,HOU
1,2.0,Alperen ÅengÃ¼n,21.0,C,63,63,32.5,8.4,15.6,0.537,0.5,1.8,0.297,7.8,13.8,0.567,0.553,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,,28,6-11,235,"July 25, 2002",tr TR,2,,2024,HOU
2,3.0,Jabari Smith Jr.,20.0,PF,76,76,31.9,5.0,11.0,0.454,1.8,5.0,0.363,3.2,6.0,0.53,0.537,2.0,2.4,0.811,1.8,6.3,8.1,1.6,0.7,0.8,1.2,2.6,13.7,,10,6-11,220,"May 13, 2003",us US,1,Auburn,2024,HOU
3,4.0,Jalen Green,21.0,SG,82,82,31.7,6.9,16.2,0.423,2.5,7.4,0.332,4.4,8.9,0.498,0.498,3.5,4.3,0.804,0.5,4.7,5.2,3.5,0.8,0.3,2.3,1.4,19.6,,4,6-4,178,"February 9, 2002",us US,2,,2024,HOU
4,5.0,Dillon Brooks,28.0,SF,72,72,30.9,4.6,10.7,0.428,1.8,5.1,0.359,2.7,5.5,0.492,0.515,1.7,2.0,0.844,0.7,2.7,3.4,1.7,0.9,0.1,1.2,3.3,12.7,,9,6-6,225,"January 22, 1996",ca CA,6,Oregon,2024,HOU
5,6.0,Amen Thompson,21.0,SF,62,23,22.4,3.9,7.2,0.536,0.1,0.9,0.138,3.7,6.3,0.595,0.545,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,,1,6-7,209,"January 30, 2003",us US,R,,2024,HOU
6,7.0,Tari Eason,22.0,PF,22,0,21.8,4.0,8.6,0.466,0.8,2.3,0.36,3.2,6.3,0.504,0.513,1.0,1.5,0.636,2.1,4.9,7.0,1.2,1.4,0.9,0.9,2.3,9.8,,17,6-8,216,"May 10, 2001",us US,1,"Cincinnati, LSU",2024,HOU
7,8.0,Cam Whitmore,19.0,SF,47,2,18.7,4.5,9.9,0.454,1.7,4.7,0.359,2.8,5.3,0.538,0.539,1.6,2.4,0.679,0.9,2.9,3.8,0.7,0.6,0.4,1.0,1.4,12.3,,7,6-7,232,"July 8, 2004",us US,R,Villanova,2024,HOU
8,9.0,Jeff Green,37.0,PF,78,6,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.5,2.6,0.553,0.529,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,,32,6-8,235,"August 28, 1986",us US,15,Georgetown,2024,HOU
9,10.0,Aaron Holiday,27.0,PG,78,1,16.3,2.4,5.3,0.446,1.1,2.8,0.387,1.3,2.6,0.51,0.547,0.7,0.8,0.921,0.3,1.3,1.6,1.8,0.5,0.1,0.7,1.6,6.6,,0,6-0,185,"September 30, 1996",us US,5,UCLA,2024,HOU
10,11.0,Jae'Sean Tate,28.0,SF,65,9,15.9,1.7,3.5,0.472,0.4,1.2,0.299,1.3,2.3,0.559,0.522,0.4,0.6,0.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,,8,6-4,230,"October 28, 1995",us US,3,Ohio State,2024,HOU
11,12.0,Jock Landale,28.0,C,56,3,13.6,1.9,3.7,0.515,0.2,0.7,0.25,1.7,3.0,0.578,0.539,0.9,1.2,0.8,1.6,1.5,3.1,1.2,0.4,0.6,0.6,1.3,4.9,,2,6-11,256,"October 25, 1995",au AU,2,Saint Mary's,2024,HOU
12,13.0,Reggie Bullock,32.0,SF,44,0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.579,0.0,0.0,1.0,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,,25,6-6,205,"March 16, 1991",us US,10,UNC,2024,HOU
13,14.0,Jeenathan Williams,24.0,SG,22,0,5.9,1.2,2.3,0.54,0.1,0.2,0.4,1.1,2.0,0.556,0.56,0.3,0.6,0.538,0.5,0.5,1.0,0.3,0.2,0.0,0.2,0.5,2.9,,19,6-5,205,"February 12, 1999",us US,1,Buffalo,2024,HOU
14,15.0,Boban MarjanoviÄ,35.0,C,14,0,5.1,1.3,2.4,0.529,0.0,0.1,0.0,1.3,2.3,0.563,0.529,0.6,1.0,0.643,0.5,1.8,2.3,0.4,0.1,0.1,0.4,0.4,3.2,,51,7-4,290,"August 15, 1988",rs RS,8,,2024,HOU
15,16.0,Nate Hinton,24.0,SG,15,0,5.0,0.7,1.7,0.423,0.5,0.9,0.5,0.3,0.8,0.333,0.558,0.3,0.3,0.8,0.5,1.0,1.5,0.7,0.2,0.1,0.2,0.7,2.2,,14,6-5,210,"June 8, 1999",us US,2,Houston,2024,HOU
16,17.0,Jermaine Samuels,25.0,SF,14,0,4.3,0.6,1.0,0.643,0.0,0.1,0.0,0.6,0.9,0.75,0.643,0.1,0.1,1.0,0.2,0.7,0.9,0.2,0.1,0.1,0.0,0.4,1.4,,0,6-7,230,"November 13, 1998",us US,R,Villanova,2024,HOU
0,1.0,Lauri Markkanen,26.0,PF,55,55,33.1,7.8,16.2,0.48,3.2,8.0,0.399,4.6,8.2,0.559,0.578,4.5,5.0,0.899,2.2,5.9,8.2,2.0,0.9,0.5,1.4,1.8,23.2,,23,7-0,240,"May 22, 1997",fi FI,6,Arizona,2024,UTA
1,2.0,Jordan Clarkson,31.0,SG,55,19,30.6,6.1,14.8,0.413,1.7,5.6,0.294,4.5,9.2,0.485,0.469,3.2,3.7,0.881,0.9,2.5,3.4,5.0,0.6,0.1,2.7,1.5,17.1,,0,6-3,194,"June 7, 1992",us US,9,"Tulsa, Missouri",2024,UTA
2,3.0,John Collins,26.0,PF,68,66,28.0,5.8,11.0,0.532,1.3,3.4,0.371,4.6,7.6,0.605,0.59,2.2,2.7,0.795,2.3,6.1,8.5,1.1,0.6,0.9,1.4,2.8,15.1,,20,6-9,235,"September 23, 1997",us US,6,Wake Forest,2024,UTA
3,4.0,Keyonte George,20.0,PG,75,44,27.0,4.3,10.9,0.391,2.0,5.9,0.334,2.3,5.0,0.459,0.482,2.5,3.0,0.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,1.2,13.0,,3,6-4,185,"November 8, 2003",us US,R,Baylor,2024,UTA
4,5.0,Collin Sexton,25.0,SG,78,51,26.6,6.5,13.3,0.487,1.6,4.2,0.394,4.8,9.1,0.53,0.549,4.1,4.7,0.859,0.9,1.7,2.6,4.9,0.8,0.2,2.1,2.0,18.7,,2,6-3,190,"January 4, 1999",us US,5,Alabama,2024,UTA
5,6.0,Darius Bazley,23.0,PF,6,0,23.7,3.0,4.8,0.621,0.3,1.3,0.25,2.7,3.5,0.762,0.655,1.7,2.0,0.833,1.3,3.2,4.5,0.8,1.0,1.2,1.2,0.5,8.0,,21,6-8,208,"June 12, 2000",us US,4,,2024,UTA
6,7.0,Walker Kessler,22.0,C,64,22,23.3,3.6,5.5,0.654,0.1,0.3,0.211,3.5,5.2,0.68,0.66,0.9,1.5,0.602,2.6,4.9,7.5,0.9,0.5,2.4,1.0,2.1,8.1,,24,7-0,245,"July 26, 2001",us US,1,"UNC, Auburn",2024,UTA
7,8.0,Simone Fontecchio,28.0,SF,50,34,23.2,3.2,7.2,0.45,1.8,4.7,0.391,1.4,2.5,0.56,0.577,0.6,0.8,0.8,1.0,2.5,3.5,1.5,0.6,0.4,1.0,1.6,8.9,,16,6-8,209,"December 9, 1995",it IT,1,,2024,UTA
8,9.0,Kenneth Lofton Jr.,21.0,PF,4,0,22.8,5.3,8.8,0.6,1.0,3.0,0.333,4.3,5.8,0.739,0.657,2.3,2.8,0.818,2.5,2.5,5.0,4.8,0.8,0.5,1.5,2.3,13.8,,34,6-7,275,"August 14, 2002",us US,1,Louisiana Tech,2024,UTA
9,10.0,Taylor Hendricks,20.0,PF,40,23,21.4,2.7,6.0,0.45,1.3,3.5,0.379,1.4,2.5,0.55,0.56,0.6,0.7,0.793,1.2,3.5,4.6,0.8,0.7,0.8,0.7,1.9,7.3,,0,6-9,210,"November 22, 2003",us US,R,Central Florida,2024,UTA
10,11.0,Kelly Olynyk,32.0,C,50,8,20.4,2.9,5.2,0.562,0.7,1.7,0.429,2.2,3.5,0.626,0.632,1.6,1.9,0.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1,,41,6-11,240,"April 19, 1991",ca CA,10,Gonzaga,2024,UTA
11,12.0,Talen Horton-Tucker,23.0,PG,51,11,19.8,3.6,9.1,0.396,1.2,3.6,0.33,2.4,5.5,0.438,0.46,1.7,2.1,0.807,0.4,2.0,2.4,3.5,0.9,0.4,1.3,1.8,10.1,,5,6-4,234,"November 25, 2000",us US,4,Iowa State,2024,UTA
12,13.0,Ochai Agbaji,23.0,SG,51,10,19.7,2.1,4.9,0.426,0.9,2.8,0.331,1.2,2.1,0.551,0.52,0.3,0.4,0.75,0.7,1.8,2.5,0.9,0.5,0.6,0.7,1.3,5.4,,30,6-5,215,"April 20, 2000",us US,1,Kansas,2024,UTA
13,14.0,Kris Dunn,29.0,PG,66,32,18.9,2.2,4.7,0.47,0.6,1.7,0.369,1.6,3.1,0.525,0.535,0.3,0.5,0.688,0.8,2.1,2.9,3.8,1.0,0.4,1.2,2.0,5.4,,11,6-3,205,"March 18, 1994",us US,7,Providence,2024,UTA
14,15.0,Johnny Juzang,22.0,SG,20,5,18.6,2.6,5.5,0.464,1.6,3.9,0.416,1.0,1.7,0.576,0.609,0.5,0.7,0.714,0.4,1.5,1.8,1.2,0.2,0.1,0.7,1.5,7.2,,33,6-7,215,"March 17, 2001",us US,1,"Kentucky, UCLA",2024,UTA
15,16.0,Brice Sensabaugh,20.0,SF,32,11,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.6,3.2,0.495,0.468,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,,8,6-6,235,"October 30, 2003",us US,R,Ohio State,2024,UTA
16,17.0,Micah Potter,25.0,PF,16,0,11.6,1.2,2.5,0.475,0.6,1.3,0.429,0.6,1.2,0.526,0.588,0.4,0.5,0.75,0.6,2.1,2.7,0.4,0.3,0.4,0.3,0.9,3.3,,25,6-10,248,"April 6, 1998",us US,2,"Ohio State, Wisconsin",2024,UTA
17,18.0,Omer Yurtseven,25.0,C,48,12,11.4,2.1,3.8,0.538,0.1,0.5,0.208,2.0,3.3,0.588,0.552,0.4,0.6,0.679,1.5,2.8,4.3,0.6,0.2,0.4,0.8,1.1,4.6,,77,7-0,264,"June 19, 1998",tr TR,2,"NC State, Georgetown",2024,UTA
18,19.0,Jason Preston,24.0,PG,7,0,10.1,0.9,2.7,0.316,0.0,0.4,0.0,0.9,2.3,0.375,0.316,0.0,0.0,,0.9,1.6,2.4,2.3,0.3,0.1,0.3,0.4,1.7,,10,6-4,187,"August 10, 1999",us US,1,Ohio University,2024,UTA
19,20.0,Kira Lewis Jr.,22.0,PG,12,0,9.9,1.5,3.3,0.45,0.2,1.1,0.154,1.3,2.3,0.593,0.475,0.6,0.8,0.778,0.4,0.6,1.0,1.6,0.3,0.1,0.5,0.3,3.8,,13,6-1,170,"April 6, 2001",us US,3,Alabama,2024,UTA
20,21.0,Luka Å amaniÄ,24.0,PF,43,7,9.4,1.4,3.7,0.38,0.3,1.5,0.203,1.1,2.2,0.5,0.421,1.0,1.3,0.786,0.5,1.9,2.4,0.4,0.1,0.2,0.7,0.7,4.1,,19,6-10,227,"January 9, 2000",hr HR,3,,2024,UTA
0,1.0,Ja Morant,24.0,PG,9,9,35.3,8.9,18.9,0.471,1.6,5.7,0.275,7.3,13.2,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,,12,6-2,174,"August 10, 1999",us US,4,Murray State,2024,MEM
1,2.0,Desmond Bane,25.0,SG,42,42,34.4,8.6,18.5,0.464,3.3,8.6,0.381,5.3,9.9,0.536,0.552,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7,,22,6-5,215,"June 25, 1998",us US,3,TCU,2024,MEM
2,3.0,Jaren Jackson Jr.,24.0,C,66,66,32.2,7.8,17.6,0.444,1.8,5.5,0.32,6.0,12.1,0.501,0.494,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,,13,6-10,242,"September 15, 1999",us US,5,Michigan State,2024,MEM
3,4.0,Marcus Smart,29.0,PG,20,20,30.3,5.1,11.9,0.43,2.1,6.7,0.313,3.0,5.2,0.583,0.519,2.2,2.8,0.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,,36,6-3,220,"March 6, 1994",us US,9,Oklahoma State,2024,MEM
4,5.0,Jordan Goodwin,25.0,PG,17,12,29.2,3.9,11.1,0.349,1.1,3.6,0.311,2.8,7.5,0.367,0.399,1.1,1.8,0.633,2.8,5.2,8.0,4.5,1.5,0.5,1.6,1.9,10.0,,4,6-3,200,"October 23, 1998",us US,2,Saint Louis,2024,MEM
5,6.0,Vince Williams Jr.,23.0,SG,52,33,27.6,3.3,7.3,0.446,1.5,4.0,0.378,1.7,3.3,0.529,0.55,2.0,2.5,0.8,1.1,4.4,5.6,3.4,0.9,0.7,1.8,2.6,10.0,,5,6-4,205,"August 30, 2000",us US,1,VCU,2024,MEM
6,7.0,Santi Aldama,23.0,PF,61,35,26.5,4.0,9.3,0.435,1.7,5.0,0.349,2.3,4.3,0.534,0.528,0.9,1.4,0.621,1.2,4.6,5.8,2.3,0.7,0.9,1.1,1.5,10.7,,7,6-11,224,"January 10, 2001",es ES,2,Loyola (MD),2024,MEM
7,8.0,GG Jackson II,19.0,PF,48,18,25.7,5.0,11.7,0.428,2.1,6.0,0.357,2.9,5.8,0.502,0.519,2.4,3.2,0.752,1.1,3.0,4.1,1.2,0.6,0.5,1.4,1.3,14.6,,45,6-9,215,"December 17, 2004",us US,R,South Carolina,2024,MEM
8,9.0,Luke Kennard,27.0,SG,39,22,25.6,3.6,8.1,0.448,2.7,6.1,0.45,0.9,2.0,0.442,0.617,1.0,1.2,0.889,0.3,2.6,2.9,3.5,0.5,0.1,1.4,1.0,11.0,,10,6-5,206,"June 24, 1996",us US,6,Duke,2024,MEM
9,10.0,Scotty Pippen Jr.,23.0,PG,21,16,25.1,4.8,9.7,0.493,1.4,3.4,0.417,3.3,6.2,0.534,0.567,2.0,2.6,0.745,1.0,2.1,3.2,4.7,1.7,0.5,2.7,2.9,12.9,,1,6-1,185,"November 10, 2000",us US,1,Vanderbilt,2024,MEM
10,11.0,Timmy Allen,24.0,SF,5,0,25.0,1.2,4.6,0.261,0.0,1.4,0.0,1.2,3.2,0.375,0.261,0.2,0.4,0.5,0.8,2.6,3.4,1.0,0.8,0.0,0.4,3.6,2.6,,0,6-6,210,"January 9, 2000",us US,R,"Utah, Texas",2024,MEM
11,12.0,Trey Jemison,24.0,C,23,14,24.9,3.3,5.9,0.551,0.0,0.0,,3.3,5.9,0.551,0.551,0.9,1.1,0.84,2.8,3.0,5.8,1.2,0.5,1.2,1.4,3.0,7.4,,55,6-11,260,"November 28, 1999",us US,R,"Clemson, UAB",2024,MEM
12,13.0,Bismack Biyombo,31.0,C,30,27,23.9,2.2,4.0,0.563,0.0,0.0,,2.2,4.0,0.563,0.563,0.7,1.5,0.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2,,18,6-8,255,"August 28, 1992",cd CD,12,,2024,MEM
13,14.0,David Roddy,22.0,PF,48,13,23.2,3.2,8.0,0.402,1.0,3.3,0.301,2.3,4.8,0.47,0.462,1.0,1.4,0.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4,,21,6-4,255,"March 27, 2001",us US,1,Colorado State,2024,MEM
14,15.0,Zavier Simpson,26.0,PG,7,0,23.0,2.4,7.7,0.315,0.7,2.4,0.294,1.7,5.3,0.324,0.361,0.4,0.6,0.75,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,,2,6-0,190,"February 11, 1997",us US,1,Michigan,2024,MEM
15,16.0,Lamar Stevens,26.0,PF,19,2,23.0,4.6,10.3,0.446,0.6,2.0,0.289,4.0,8.3,0.484,0.474,1.8,2.3,0.791,1.3,3.8,5.1,1.1,0.9,0.9,0.8,1.6,11.5,,24,6-6,230,"July 9, 1997",us US,3,Penn State,2024,MEM
16,17.0,Jake LaRavia,22.0,PF,35,6,23.0,3.4,8.7,0.389,1.5,4.5,0.34,1.9,4.2,0.442,0.477,2.6,3.1,0.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2.0,10.8,,3,6-8,235,"November 3, 2001",us US,1,"Indiana State University, Wake Forest",2024,MEM
17,18.0,Brandon Clarke,27.0,PF,6,1,22.3,5.5,9.8,0.559,0.2,1.0,0.167,5.3,8.8,0.604,0.568,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3,,15,6-8,215,"September 19, 1996",ca CA,4,"San Jose State, Gonzaga",2024,MEM
18,19.0,John Konchar,27.0,SF,55,23,21.3,1.6,3.8,0.423,0.7,2.2,0.317,0.9,1.6,0.568,0.514,0.4,0.5,0.84,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,,46,6-5,210,"March 22, 1996",us US,4,Purdue-Fort Wayne,2024,MEM
19,20.0,Xavier Tillman Sr.,25.0,C,34,13,20.6,2.6,6.3,0.408,0.4,1.6,0.226,2.2,4.7,0.469,0.437,0.5,1.3,0.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0,,2,6-8,245,"January 12, 1999",us US,3,Michigan State,2024,MEM
20,21.0,Ziaire Williams,22.0,SF,51,15,20.4,2.9,7.4,0.397,1.1,3.7,0.307,1.8,3.7,0.487,0.474,1.2,1.5,0.827,0.7,2.8,3.5,1.5,0.7,0.2,1.3,1.7,8.2,,8,6-9,215,"September 12, 2001",us US,2,Stanford,2024,MEM
21,22.0,Tosan Evbuomwan,22.0,SF,4,0,18.5,1.0,3.8,0.267,0.5,2.0,0.25,0.5,1.8,0.286,0.333,0.0,0.0,,2.0,1.5,3.5,1.5,0.0,0.3,0.3,1.3,2.5,,18,6-8,219,"February 16, 2001",uk UK,R,Princeton,2024,MEM
22,23.0,Jacob Gilyard,25.0,PG,37,14,17.7,1.6,3.9,0.417,1.4,3.2,0.425,0.2,0.6,0.375,0.594,0.1,0.1,1.0,0.2,0.9,1.2,3.5,0.7,0.1,0.8,0.9,4.7,,0,5-9,160,"July 14, 1998",us US,1,Richmond,2024,MEM
23,24.0,MÃ£ozinha Pereira,23.0,SF,7,1,17.4,2.6,5.0,0.514,0.7,1.9,0.385,1.9,3.1,0.591,0.586,1.0,1.4,0.7,1.6,3.7,5.3,0.3,0.9,0.6,0.7,1.4,6.9,,25,6-8,177,"August 28, 2000",br BR,R,,2024,MEM
24,25.0,Jaylen Nowell,24.0,SG,9,1,17.3,2.4,6.1,0.4,0.4,2.6,0.174,2.0,3.6,0.563,0.436,0.3,0.3,1.0,0.3,1.2,1.6,1.8,0.3,0.0,0.6,1.4,5.7,,24,6-4,201,"July 9, 1999",us US,4,Washington,2024,MEM
25,26.0,DeJon Jarreau,26.0,SG,9,0,16.7,1.9,5.6,0.34,0.4,1.4,0.308,1.4,4.1,0.351,0.38,0.6,1.2,0.455,0.9,4.0,4.9,2.9,0.7,0.2,1.0,1.6,4.8,,77,6-5,185,"January 23, 1998",us US,1,"UMass, Houston",2024,MEM
26,27.0,Derrick Rose,35.0,PG,24,7,16.6,3.2,6.9,0.461,0.6,1.7,0.366,2.5,5.2,0.492,0.506,1.0,1.1,0.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,,23,6-3,200,"October 4, 1988",us US,14,Memphis,2024,MEM
27,28.0,Yuta Watanabe,29.0,SF,5,0,16.4,1.2,3.8,0.316,0.2,2.0,0.1,1.0,1.8,0.556,0.342,0.0,0.4,0.0,0.0,1.8,1.8,1.0,0.6,0.0,0.6,1.0,2.6,,18,6-9,215,"October 13, 1994",jp JP,5,George Washington,2024,MEM
28,29.0,Wenyen Gabriel,26.0,PF,5,0,16.2,1.6,4.4,0.364,0.2,1.2,0.167,1.4,3.2,0.438,0.386,0.0,1.0,0.0,1.4,3.6,5.0,0.6,0.4,0.4,1.6,2.0,3.4,,32,6-9,205,"March 26, 1997",sd SD,4,Kentucky,2024,MEM
29,30.0,Jack White,26.0,SF,4,0,16.0,0.5,4.0,0.125,0.5,2.5,0.2,0.0,1.5,0.0,0.188,0.0,0.0,,1.0,2.0,3.0,0.3,1.0,0.3,0.5,0.8,1.5,,14,6-7,225,"August 5, 1997",au AU,1,Duke,2024,MEM
30,31.0,Matthew Hurt,23.0,PF,8,0,14.1,1.5,4.3,0.353,0.6,2.5,0.25,0.9,1.8,0.5,0.426,0.4,0.4,1.0,1.1,0.9,2.0,0.5,0.4,0.4,0.3,1.0,4.0,,20,6-9,235,"April 20, 2000",us US,R,Duke,2024,MEM
31,32.0,Kenneth Lofton Jr.,21.0,PF,15,0,6.6,0.9,2.5,0.378,0.2,0.7,0.3,0.7,1.8,0.407,0.419,0.5,1.0,0.533,0.1,0.9,1.0,0.9,0.2,0.2,0.4,1.0,2.6,,6,6-7,275,"August 14, 2002",us US,1,Louisiana Tech,2024,MEM
32,33.0,Shaquille Harrison,30.0,SG,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.0,0.7,,1,6-4,190,"October 6, 1993",us US,6,Tulsa,2024,MEM
0,1.0,Devin Vassell,23.0,SG,68,62,33.1,7.3,15.5,0.472,2.4,6.6,0.372,4.9,9.0,0.544,0.55,2.4,3.0,0.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,1.1,19.5,,24,6-5,200,"August 23, 2000",us US,3,Florida State,2024,SAS
1,2.0,Victor Wembanyama,20.0,C,71,71,29.7,7.8,16.7,0.465,1.8,5.5,0.325,6.0,11.2,0.534,0.519,4.1,5.2,0.796,2.3,8.4,10.6,3.9,1.2,3.6,3.7,2.2,21.4,"ROY-1,DPOY-2",1,7-3,235,"January 4, 2004",fr FR,R,,2024,SAS
2,3.0,Jeremy Sochan,20.0,PF,74,73,29.6,4.6,10.5,0.438,0.9,3.1,0.308,3.6,7.4,0.492,0.483,1.5,1.9,0.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,,10,6-8,230,"May 20, 2003",us US,1,Baylor,2024,SAS
3,4.0,Keldon Johnson,24.0,SF,69,27,29.5,5.7,12.5,0.454,1.8,5.3,0.346,3.8,7.2,0.533,0.527,2.5,3.2,0.792,1.4,4.1,5.5,2.8,0.7,0.3,1.4,2.2,15.7,,3,6-5,220,"October 11, 1999",us US,4,Kentucky,2024,SAS
4,5.0,Tre Jones,24.0,PG,77,48,27.8,3.9,7.8,0.505,0.8,2.5,0.335,3.1,5.3,0.584,0.558,1.3,1.5,0.856,0.8,3.0,3.8,6.2,1.0,0.1,1.5,1.2,10.0,,33,6-1,185,"January 8, 2000",us US,3,Duke,2024,SAS
5,6.0,Zach Collins,26.0,C,69,29,22.1,4.3,8.9,0.484,0.8,2.6,0.32,3.5,6.3,0.552,0.531,1.8,2.3,0.753,1.7,3.7,5.4,2.8,0.5,0.8,1.9,3.0,11.2,,23,6-11,250,"November 19, 1997",us US,5,Gonzaga,2024,SAS
6,7.0,Malaki Branham,20.0,PG,75,29,21.3,3.6,8.4,0.432,1.2,3.6,0.347,2.4,4.8,0.494,0.506,0.7,0.8,0.873,0.4,1.6,2.0,2.1,0.4,0.1,1.2,1.3,9.2,,22,6-4,180,"May 12, 2003",us US,1,Ohio State,2024,SAS
7,8.0,Julian Champagnie,22.0,SF,74,59,19.8,2.2,5.4,0.408,1.4,3.7,0.365,0.9,1.7,0.504,0.534,1.0,1.2,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,1.0,6.8,,30,6-8,220,"June 29, 2001",us US,1,St. John's,2024,SAS
8,9.0,Cedi Osman,28.0,SF,72,3,17.6,2.6,5.3,0.479,1.2,3.1,0.389,1.4,2.3,0.601,0.591,0.5,0.7,0.673,0.3,2.2,2.5,1.7,0.5,0.2,0.7,1.5,6.8,,16,6-7,230,"April 8, 1995",mk MK,6,,2024,SAS
9,10.0,Doug McDermott,32.0,SF,46,0,15.2,2.1,4.7,0.442,1.7,3.8,0.439,0.4,0.9,0.452,0.619,0.2,0.4,0.588,0.2,0.9,1.0,1.2,0.2,0.0,0.5,1.0,6.0,,17,6-6,225,"January 3, 1992",us US,9,Creighton,2024,SAS
